ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real
1580619662,Bala Bangles: The world's first yoga weight.,Product Design,Design,USD,10/06/2017,40000,11/04/2017 16:15,50448,successful,381,US,3425,50448,40000
1580699406,Help Steffan create his debut EP,R&B,Music,USD,16/07/2017,3800,17/05/2017 19:10,12,failed,2,US,0,12,3800
1580723616,POD,Product Design,Design,USD,28/03/2017,15000,26/02/2017 18:03,151,failed,2,US,50,151,15000
1580793654,"El Norteño v Boston ""Bull"" Terrier",Comedy,Film & Video,USD,01/04/2017,600,10/03/2017 18:04,148,failed,4,US,72,148,600
1580812970,Queenas Exclusive Nightclub,Music,Music,USD,01/08/2017,50000,02/06/2017 02:17,0,failed,0,US,0,0,50000
1580939468,Behind The Scenes,Nonfiction,Publishing,USD,02/01/2017,10000,01/12/2016 04:02,330,failed,8,US,180,330,10000
1581008960,A Stronger Knot: Tie Together a United Marriage,Nonfiction,Publishing,USD,17/05/2017,8500,17/04/2017 17:49,8640,successful,44,US,225,8640,8500
1581116413,Coastal Salt Box -The Subscription Box for Saltwater Fishing,Design,Design,USD,20/07/2017,10000,14/06/2017 13:04,1262,failed,9,US,90,1262,10000
1581161752,"Key Titan - Your Keys Silenced, Organized, and Secured.",Product Design,Design,USD,12/10/2017,3500,12/09/2017 16:45,13690.55,successful,464,US,5432.95,13690.55,3500
1581225676,Mackintoss - The World Cup Game,Live Games,Games,USD,21/02/2017,28000,30/12/2016 16:11,184,failed,4,US,7,184,28000
1581369252,Straight from the Holy Land Pens made w/ Bethlehem Olivewood,Woodworking,Crafts,USD,28/02/2017,1000,07/02/2017 05:22,9598,successful,133,US,2993,9598,1000
1581422651,Battle of the Alter Halfs,Comic Books,Comics,USD,15/05/2017,6000,31/03/2017 19:14,0,failed,0,US,0,0,6000
1581502942,The Come Alive Project,Indie Rock,Music,USD,10/05/2017,3000,19/04/2017 19:04,3038,successful,30,US,181,3038,3000
1581641487,ShowerShroom™ - Unbelievably Awesome Hair Catcher,Product Design,Design,USD,24/04/2017,5000,25/03/2017 01:49,21963,successful,754,US,9247,21963,5000
1581822013,Romain Collin: A New Band,Music,Music,USD,09/09/2017,13000,17/08/2017 16:28,13000,successful,53,US,1705,13000,13000
1581899060,YGO For HoloLens,Games,Games,USD,13/01/2017,1000,30/12/2016 00:40,6,failed,2,US,5,6,1000
1581950969,"""CHUCKS APT.""",Shorts,Film & Video,USD,13/04/2017,9000,12/02/2017 20:28,10,failed,1,US,0,10,9000
1582029424,IceyDicey - The Narwhal Dice Game,Tabletop Games,Games,USD,05/11/2017,2000,06/10/2017 18:53,671,failed,12,US,0,671,2000
1582050451,Underwater Photography 2018 Calendar by Cheryl Walsh,Art,Art,USD,09/11/2017,2880,16/10/2017 19:20,4052,successful,60,US,120,4052,2880
1582078877,Super Bears: Teddy Kent & Beary Allen Stickers & T-Shirts,Illustration,Art,USD,31/05/2017,200,01/05/2017 12:38,658,successful,31,US,342,658,200
1582182517,"Raise the BAR, Veteran Owned Fitness Community and Apparel",Apparel,Fashion,USD,27/06/2017,22000,12/06/2017 17:21,470,failed,10,US,20,470,22000
1582344161,DC Based TV series! (Web),Webseries,Film & Video,USD,06/02/2017,5000,27/12/2016 08:34,5,failed,1,US,5,5,5000
1582349790,An amazing new experience & guaranteed success,Restaurants,Food,USD,15/04/2017,6000,03/04/2017 18:03,51,failed,2,US,0,51,6000
1582466815,Edgar Allan Poe's Macabre Mansion: Jigsaw Puzzle & Prints,Puzzles,Games,USD,01/11/2017,8500,09/10/2017 04:00,20614,successful,351,US,4215,20614,8500
1582816016,Burgess Brothers Smoked Hot Links/Brat,Food,Food,USD,17/12/2017,35000,22/11/2017 21:01,1187,failed,28,US,475,1187,35000
1583021647,Epic Digital Card Game,Mobile Games,Games,USD,01/03/2017,50000,30/01/2017 16:07,165714,successful,4640,US,15163,165714,50000
1583214674,Gottschalk And Cuba: A Project by Antonio Iturrioz,Classical Music,Music,USD,29/05/2017,28000,28/04/2017 21:00,28200,successful,50,US,3575,28200,28000
1583248147,Help us donate to Cory Wong's kickstarter,Music,Music,USD,28/09/2017,300,03/09/2017 00:38,20,failed,1,US,20,20,300
1583262335,Joanne Martin: A Life in Miniature,Documentary,Film & Video,USD,27/07/2017,22000,12/06/2017 17:19,1845,failed,19,US,770,1845,22000
1583273359,"Szimpella by Kimi LLC, Mink Eyelash Kits",Couture,Fashion,USD,23/11/2017,10000,24/10/2017 20:32,0,failed,0,US,0,0,10000
1583326441,"Aerocycle, a bicycle to change the way we travel.",Technology,Technology,USD,02/02/2017,50000,04/12/2016 06:11,12,failed,4,US,0,12,50000
1583347267,"Thunderdome, USA",Documentary,Film & Video,USD,06/01/2017,15000,22/11/2016 15:52,16350.18,successful,216,US,980,16350.18,15000
1583368695,In Safe Hands: Child Protection Through Play & Story,Children's Books,Publishing,USD,06/03/2017,10000,04/02/2017 15:04,1566,failed,36,US,562,1566,10000
1583379316,Express Your Choice! Build The Wall Between The USA / Mexico,Product Design,Design,USD,20/05/2017,25000,21/03/2017 04:52,0,failed,0,US,0,0,25000
1583400350,Help fund studio album - 'Better late than Never',Hip-Hop,Music,USD,09/03/2017,50000,08/01/2017 00:31,70,failed,2,US,0,70,50000
1583444157,Blue: In My Feelings,R&B,Music,USD,10/08/2017,5000,11/06/2017 00:30,0,failed,0,US,0,0,5000
1583461185,Stillwater Debut Album,Rock,Music,USD,05/06/2017,6000,06/05/2017 03:28,78,failed,4,US,77,78,6000
1583490380,Classroom Lockout Challenge: Can you defeat it and break in?,Games,Games,USD,10/09/2017,1450,11/08/2017 19:41,1629.5,successful,15,US,84.5,1629.5,1450
1583503305,Odyssey Aerobic Trainer,Technology,Technology,USD,21/01/2017,40000,22/12/2016 06:16,195,failed,4,US,190,195,40000
1583890393,SpotlessAir - Live Clean…Live Healthy…Live Spotless,Gadgets,Technology,USD,24/08/2017,100000,25/07/2017 02:21,2,failed,2,US,1,2,100000
1583969404,Sedulous Vigor-Fitness Shirt Brand & Custom Tshirt for all,Apparel,Fashion,USD,24/05/2017,55000,24/04/2017 19:18,0,failed,0,US,0,0,55000
1584002297,Showdown! the Samurai Card Game,Tabletop Games,Games,USD,29/09/2017,4000,29/08/2017 18:59,6283,successful,201,US,1385,6283,4000
1584102039,Sequential Inktank's Seattle Comics Speakeasy,Events,Comics,USD,23/10/2017,1700,09/10/2017 19:38,981,failed,32,US,185,981,1700
1584138445,Outdoor Wine Table,Drinks,Food,USD,09/08/2017,2500,10/07/2017 12:33,237,failed,5,US,185,237,2500
1584187860,Phone Stand,Woodworking,Crafts,USD,30/03/2017,400,15/03/2017 23:16,22,failed,1,US,0,22,400
1584244677,"S.A.S.S. (Smorrebrod, Asian, Sashimi and Soup) Cookbook",Cookbooks,Food,USD,05/08/2017,3500,06/07/2017 22:10,0,failed,0,US,0,0,3500
1584415152,Table A,Comedy,Film & Video,USD,25/04/2017,100,10/04/2017 23:42,157,successful,9,US,0,157,100
1584423582,Trade Winds in Chicago,Classical Music,Music,USD,07/06/2017,1500,17/05/2017 06:29,2510,successful,55,US,0,2510,1500
1584424670,RollSpin 2.0: World's first spinning top & anti-stress ball,Product Design,Design,USD,03/09/2017,1001,01/08/2017 15:57,13789,successful,237,US,623,13789,1001
1584507369,Help me get Deja Vu in reader's hands!,Fiction,Publishing,USD,15/11/2017,1000,16/10/2017 14:05,0,failed,0,US,0,0,1000
1584582306,Mixbots - Collect Parts. Build Robots. Battle Friends.,Tabletop Games,Games,USD,17/02/2017,3000,18/01/2017 12:10,505,failed,20,US,421,505,3000
1584625615,In The Ball: Help Get Us to the Big Leagues,Product Design,Design,USD,30/11/2017,25000,31/10/2017 03:03,339,failed,10,US,1,339,25000
1584653751,The Explorer Pack and Classic Tote,Product Design,Design,USD,06/12/2017,5000,15/11/2017 17:17,2698,failed,6,US,1600,2698,5000
1584661950,Release My Simple Kind Of Music.,Rock,Music,USD,05/11/2017,9000,05/10/2017 23:01,1,failed,1,US,0,1,9000
1584667052,Cara Frew's Debut Album,Pop,Music,USD,05/11/2017,30000,06/09/2017 18:16,30674,successful,41,US,200,30674,30000
1584698051,Everything Will Be All Right - A Fantasy Coloring Book,Illustration,Art,USD,15/10/2017,500,14/09/2017 18:12,873,successful,29,US,320,873,500
1584780624,Ancient Secrets by MiraMilani Start-Up,Accessories,Fashion,USD,01/01/2017,5000,01/12/2016 06:30,25,failed,1,US,0,25,5000
1584855019,Pet Door Decor - Custom curtains for your cat or dog door,Crafts,Crafts,USD,23/08/2017,5000,24/07/2017 01:01,0,failed,0,US,0,0,5000
1584876165,Dark Malice Apparel,Apparel,Fashion,USD,26/04/2017,3000,27/03/2017 21:30,576,failed,13,US,120,576,3000
1584895155,EastSiders: Season 3 of the Emmy-Nominated LGBT Series,Webseries,Film & Video,USD,07/06/2017,60000,17/05/2017 18:21,82385.5,successful,829,US,29754.5,82385.5,60000
1584911140,The Kitty Saloon: North Carolina's First Cat Cafe,Restaurants,Food,USD,01/05/2017,20000,01/04/2017 22:10,505,failed,13,US,30,505,20000
1584941793,The Go With Your Flow Pack | A Menstrual Disposal Kit,Product Design,Design,USD,12/01/2017,10000,30/11/2016 21:59,14413,successful,253,US,2826,14413,10000
1584977775,Tatilicious Magazine,Publishing,Publishing,USD,25/02/2017,7500,26/01/2017 02:53,0,failed,0,US,0,0,7500
1585134525,Ai Weiwei: Good Fences Make Good Neighbors,Public Art,Art,USD,21/09/2017,80000,21/08/2017 13:50,96853,successful,883,US,19091,96853,80000
1585160243,The Faery Project,Photobooks,Photography,USD,30/03/2017,875,23/02/2017 03:50,876,successful,8,US,10,876,875
1585160305,CD Release of the Compilation album entitled GLOBAL,Pop,Music,USD,26/03/2017,650,24/02/2017 02:42,11,failed,2,US,0,11,650
1585347900,Cinema Coffee,Restaurants,Food,USD,13/10/2017,35000,14/08/2017 06:11,25,failed,1,US,25,25,35000
1585360850,Stop The Art System,Art,Art,USD,16/04/2017,8000,16/03/2017 23:09,76,failed,2,US,0,76,8000
1585530156,DREAD HEAD,Comic Books,Comics,USD,02/04/2017,2320,03/03/2017 17:38,2508,successful,35,US,141,2508,2320
1585532121,Kawaii Candy Corn Kitties ~ Soft Enamel Pins,Accessories,Fashion,USD,07/09/2017,400,08/08/2017 16:40,400,successful,13,US,60,400,400
1585613172,Alaina's 1st Tarot Deck Art Project,Playing Cards,Games,USD,16/09/2017,1500,18/07/2017 19:42,520,failed,12,US,40,520,1500
1585628011,Three Little Bird by Ocean Quahog,Apparel,Fashion,USD,13/12/2017,1000,14/10/2017 17:06,20,failed,1,US,0,20,1000
1585742573,SPECTRAL VOID - Issue 2 Special Edition,Comic Books,Comics,USD,13/10/2017,1500,14/09/2017 22:56,455,failed,21,US,160,455,1500
1585764015,Make 100: Monochrome Daydreams,Digital Art,Art,USD,27/02/2017,240,28/01/2017 21:33,157,failed,5,US,72,157,240
1585978446,DreamersEcho Vol. 1 SoundComic: Graphic Novel + Soundtrack,Graphic Novels,Comics,USD,14/04/2017,1200,01/03/2017 03:40,1274,successful,28,US,174,1274,1200
1585986656,Helmet mounted emergency alert chip,Design,Design,USD,12/09/2017,12000,14/07/2017 20:21,47,failed,8,US,1,47,12000
1585997162,The River / a feature-length documentary film,Documentary,Film & Video,USD,18/02/2017,10000,20/12/2016 06:42,120,failed,2,US,0,120,10000
1586073935,Alpha Red #3 by JamesQ Nguyen,Comic Books,Comics,USD,20/11/2017,3700,30/10/2017 12:25,775,failed,17,US,105,775,3700
1586077875,Lila (Horror Fantasy): Survival Horror mixed with Fantasy,Video Games,Games,USD,17/02/2017,21500,03/01/2017 19:17,75,failed,5,US,15,75,21500
1586231787,"Once a Dream, Now a Reality",Children's Books,Publishing,USD,25/08/2017,6000,26/07/2017 23:00,0,failed,0,US,0,0,6000
1586233959,Gunslinger - A Journey To The Dark Tower in Music CD,Electronic Music,Music,USD,31/03/2017,2000,01/03/2017 13:19,1355,failed,28,US,95,1355,2000
1586287727,Large Fine Art Prints by Skullgarden,Illustration,Art,USD,13/11/2017,3260,14/10/2017 01:05,6306,successful,131,US,4056,6306,3260
1586288825,King of Glory By Michael Hansen & JT Meyer,Faith,Music,USD,16/02/2017,2500,17/01/2017 21:41,2518,successful,99,US,460,2518,2500
1586347412,Taking Up Space: A Poet's Guide,Poetry,Publishing,USD,20/09/2017,1300,21/08/2017 15:32,1390,successful,51,US,530,1390,1300
1586419455,SPACE PILGRIM: BOOK 1 - DEPARTURE,Children's Books,Publishing,USD,06/12/2017,2000,08/11/2017 09:01,3782,successful,128,US,77,3782,2000
1586432740,MY PERFECT TIE: Necktie with a perfect fit & a perfect knot!,Accessories,Fashion,USD,19/03/2017,17500,17/02/2017 18:12,1852,failed,29,US,1200,1852,17500
1586451242,Georges Food Truck Soulfrito,Food Trucks,Food,USD,11/11/2017,35000,12/09/2017 04:40,40,failed,1,US,0,40,35000
1586497688,Baked Goodness,Food,Food,USD,16/11/2017,8000,17/10/2017 01:13,16,failed,1,US,0,16,8000
1586535659,A Very Bite Sized Christmas (2017),Music,Music,USD,24/11/2017,200,05/10/2017 03:43,20,failed,1,US,5,20,200
1586694964,Table tennis / ping pong t-shirt ALIEN design.,Apparel,Fashion,USD,27/03/2017,200,20/03/2017 19:25,1,failed,1,US,0,1,200
1586708408,Pod Station: Alert,Playing Cards,Games,USD,15/07/2017,1250,30/06/2017 09:04,293,failed,6,US,0,293,1250
1586771406,100 custom Tree of Life paintings by Prisarts,Painting,Art,USD,14/02/2017,800,15/01/2017 22:19,2671,successful,22,US,239,2671,800
1586772214,Riley Ann - Let's build an album together!,Rock,Music,USD,04/01/2017,5000,28/11/2016 20:40,5499.5,successful,93,US,25,5499.5,5000
1586780692,PLUGFONES® LIBERATE 2.0,Wearables,Technology,USD,01/09/2017,30000,17/07/2017 17:00,147651,successful,1714,US,13326,147651,30000
1587115447,RAMPARTS: A Tactical Tabletop Game for Engineers of All Ages,Tabletop Games,Games,USD,08/04/2017,3500,09/03/2017 05:37,3522,successful,46,US,385,3522,3500
1587130652,Foxxe Blu The Rescue Calendar,Calendars,Publishing,USD,21/06/2017,12000,29/05/2017 04:50,0,failed,0,US,0,0,12000
1587152786,"Sand Off: For the Beach, Outdoor sand box, Playground etc...",Product Design,Design,USD,21/02/2017,700,25/01/2017 16:30,0,failed,0,US,0,0,700
1587259689,Cat and Girl Volumes IV & V,Webcomics,Comics,USD,17/03/2017,14000,16/02/2017 16:01,16279.01,successful,192,US,626,16279.01,14000
1587310514,Icosa-World Laser Engraved Globe,Design,Design,USD,03/05/2017,500,03/04/2017 20:59,1093,successful,12,US,1226,1093,500
1587552588,Creature Studio Atlanta,Art,Art,USD,31/05/2017,10000,01/05/2017 13:42,18198,successful,157,US,2402,18198,10000
1587586340,Human Plights: A Poetic Dance Film on Gun Violence,Drama,Film & Video,USD,01/05/2017,55000,27/03/2017 16:09,11562,failed,57,US,7155,11562,55000
1587646445,SUPERCO APPAREL LINE,Apparel,Fashion,USD,09/01/2017,150000,10/11/2016 00:42,0,failed,0,US,0,0,150000
1587685917,Where You Are - Recording Project,Music,Music,USD,12/02/2017,16000,13/01/2017 06:30,16031,successful,190,US,1299,16031,16000
1587748542,Prescription Coffee Lab,Food,Food,USD,20/03/2017,10000,18/02/2017 17:10,3135,failed,20,US,1265,3135,10000
1587898008,The Little Warrior - Issue #1 and #2,Comic Books,Comics,USD,28/10/2017,2000,28/09/2017 21:48,2579,successful,73,US,1079,2579,2000
1587923710,"Light Up Emoji Masks, Battery Powered, Great for Halloween !",Technology,Technology,USD,01/09/2017,5000,02/08/2017 18:24,2138,failed,32,US,512,2138,5000
1588005489,Vanabond Coffee | The Mobile Coffee Roasting Camper Van,Small Batch,Food,USD,14/09/2017,9000,15/08/2017 06:01,1815,failed,37,US,10,1815,9000
1588016325,Cookie Bros custom cookies!,Food,Food,USD,22/06/2017,1200,08/05/2017 17:33,0,failed,0,US,0,0,1200
1588058934,Read em and Steep Monthly Book Subscription Box,Crafts,Crafts,USD,01/04/2017,3500,02/03/2017 02:46,4340,successful,65,US,320,4340,3500
1588062915,Kid's Guide to Life with Food Allergies,Nonfiction,Publishing,USD,03/10/2017,10000,04/08/2017 08:59,10198,successful,79,US,362,10198,10000
1588221631,FRESH MANNA: A 40 Day Journey to Your Promise,Print,Journalism,USD,07/11/2017,3500,23/09/2017 10:11,146,failed,3,US,0,146,3500
1588279396,Jason Tshirt,Apparel,Fashion,USD,27/11/2017,3000,28/10/2017 00:29,0,failed,0,US,0,0,3000
1588303402,More Butter for Buttercup's Catering...!,Food,Food,USD,13/05/2017,2500,13/04/2017 17:13,26,failed,2,US,25,26,2500
1588313552,Earth Angels,Children's Books,Publishing,USD,26/08/2017,3000,27/07/2017 01:55,240,failed,8,US,60,240,3000
1588340405,Diamond Chocolates,Food,Food,USD,13/05/2017,20000,13/04/2017 21:45,43,failed,1,US,0,43,20000
1588346924,The Monsters Without,Fantasy,Film & Video,USD,31/01/2017,7000,11/01/2017 10:49,7076,successful,72,US,80,7076,7000
1588353260,Taking companion to a new level,Software,Technology,USD,12/05/2017,10000,12/04/2017 04:03,2,failed,1,US,0,2,10000
1588381379,Six Minutes 'Til Sunrise: Time of Our Lives,Music,Music,USD,16/09/2017,20000,18/07/2017 03:05,490,failed,7,US,0,490,20000
1588448879,The Silent Beat - A Superhero Feature Film,Narrative Film,Film & Video,USD,28/11/2017,10500,08/11/2017 15:07,12603,successful,120,US,856,12603,10500
1588543935,Celebrate Oregon! (And WA! And CA!) Chunky Flashcard Fun.,Children's Books,Publishing,USD,01/09/2017,5000,01/08/2017 05:17,6128,successful,135,US,0,6128,5000
1588651619,Middle East/L.A.,People,Photography,USD,01/03/2017,30000,30/01/2017 08:43,0,failed,0,US,0,0,30000
1588835944,Balling Anywhere: A Fascinating Anywhere Bowling Game,Tabletop Games,Games,USD,16/12/2017,3000,17/10/2017 19:52,1366,failed,33,US,78,1366,3000
1589131608,If I Were a T-Rex,Children's Books,Publishing,USD,31/08/2017,2000,01/08/2017 15:30,525,failed,10,US,70,525,2000
1589165804,"Inspector Carson Griffin, Nuclear Thrillers",Fiction,Publishing,USD,07/06/2017,25000,08/04/2017 00:05,533,failed,7,US,0,533,25000
1589173767,Soul Food - An Art Exhibit,Painting,Art,USD,03/09/2017,5000,03/08/2017 23:04,5103,successful,49,US,0,5103,5000
1589266527,Zombie Fabulous #3: Mary: Sacred Heart of the Motor City,Comic Books,Comics,USD,03/07/2017,1000,03/06/2017 20:00,1228,successful,39,US,377,1228,1000
1589437344,Capital Chicken and Waffles is Expanding,Food Trucks,Food,USD,13/03/2017,7536,11/02/2017 14:18,7540,successful,29,US,70,7540,7536
1589464502,Six & One,Accessories,Fashion,USD,06/01/2017,5000,07/12/2016 21:05,50,failed,1,US,0,50,5000
1589492034,BeachSheetz - The World's Best Outdoor Accessory,Product Design,Design,USD,16/06/2017,16000,17/05/2017 01:35,150825,successful,2134,US,3538,150825,16000
1589493692,Prompt Memoirs,Video,Journalism,USD,03/01/2017,2500,24/12/2016 14:28,0,failed,0,US,0,0,2500
1589645442,Spiteful Bath Works,Crafts,Crafts,USD,25/08/2017,100,15/08/2017 15:04,300,successful,10,US,0,300,100
1589655209,EPOCH,Jazz,Music,USD,01/04/2017,7875,02/03/2017 01:50,8630,successful,122,US,400,8630,7875
1589666710,Stars Without Number: Revised Edition,Tabletop Games,Games,USD,31/08/2017,10000,01/08/2017 06:00,192036,successful,3143,US,3375,192036,10000
1589680106,Foxtrot Records an Album,Music,Music,USD,22/05/2017,1200,01/05/2017 22:33,1492,successful,29,US,0,1492,1200
1589733138,Skulldier Stories: 4-echo #2 - a Futuristic Ninja Epic Comic,Comic Books,Comics,USD,01/12/2017,2000,01/11/2017 08:05,1275,failed,39,US,404,1275,2000
1589815694,Private Posse™ Issue #2: A Comic Book Series,Comic Books,Comics,USD,03/11/2017,2000,07/09/2017 00:14,2139,successful,60,US,31,2139,2000
1589918436,"Coby and the Prisoners LP titled ""Candy Queen""",Music,Music,USD,28/04/2017,2000,29/03/2017 19:06,2080,successful,44,US,300,2080,2000
1589927113,"Dying in Vein: Blood, Deception ... Justice",Nonfiction,Publishing,USD,15/03/2017,8000,13/02/2017 20:05,8551,successful,87,US,2189,8551,8000
1589935509,Channel 6 news van enamel pin,Crafts,Crafts,USD,22/11/2017,150,07/11/2017 21:16,196,successful,11,US,125,196,150
1590009391,Blackwater Lake Southern Rock Fundraiser,Country & Folk,Music,USD,18/04/2017,15000,19/03/2017 09:23,2,failed,2,US,0,2,15000
1590094648,Sushi Cat Hard Enamel Pins,Accessories,Fashion,USD,16/12/2017,600,24/11/2017 19:42,1708,successful,63,US,228,1708,600
1590113007,Smell Better Than The Average Man with Original Nitro Musk,Accessories,Fashion,USD,20/10/2017,5000,08/09/2017 17:00,44953,successful,771,US,13102,44953,5000
1590188699,Sacred Crystal Codes,Digital Art,Art,USD,27/06/2017,3333,24/05/2017 23:21,6592,successful,110,US,797,6592,3333
1590240196,Douk - Independent Short Film,Narrative Film,Film & Video,USD,31/12/2017,20000,01/12/2017 20:43,6301,failed,98,US,700,6301,20000
1590294951,Urban Soul Radio Studio Expansion Project,R&B,Music,USD,02/08/2017,5000,28/07/2017 05:52,20,failed,2,US,0,20,5000
1590305646,Monster Breakroom: Animated Web Series,Comedy,Film & Video,USD,31/10/2017,350,29/09/2017 06:03,350,successful,5,US,5,350,350
1590438674,Authentic looking President Trump Business card.,Comedy,Publishing,USD,26/03/2017,5000,24/02/2017 20:30,17,failed,2,US,0,17,5000
1590448804,Love's Sweet Treats,Food,Food,USD,10/12/2017,225,05/12/2017 17:55,5,failed,1,US,0,5,225
1590493247,Boyfriend Material,Webseries,Film & Video,USD,31/12/2017,15000,01/11/2017 11:22,7772,failed,53,US,2445,7772,15000
1590664957,Time Again Soon - 10 new songs indie folk-rock.,Indie Rock,Music,USD,10/11/2017,3200,11/10/2017 21:42,110,failed,4,US,100,110,3200
1590775936,Star Smores - May the Fourth Course Be with You!,Tabletop Games,Games,USD,14/06/2017,1000,04/05/2017 15:23,8466.64,successful,487,US,2387.5,8466.64,1000
1590860344,Kawaii Chaos,Tabletop Games,Games,USD,02/07/2017,5000,02/06/2017 14:54,5466,successful,162,US,796,5466,5000
1590933848,Doobi Cheeseboard,Product Design,Design,USD,13/04/2017,2000,30/03/2017 20:16,2032,successful,51,US,242,2032,2000
1591228745,HOMERUN TO HEAVEN,Family,Film & Video,USD,13/12/2017,75000,14/10/2017 23:25,0,failed,0,US,0,0,75000
1591230801,Super Happy Sentai Hour,Tabletop Games,Games,USD,25/04/2017,5000,31/03/2017 18:29,2387,failed,82,US,511,2387,5000
1591281931,SOI 71: A Thai Noodle House,Restaurants,Food,USD,24/02/2017,9000,04/02/2017 07:37,10690,successful,46,US,3895,10690,9000
1591283080,GRIEF: an anthology about struggle and hope for comic fans,Anthologies,Comics,USD,04/05/2017,1500,04/04/2017 13:00,3387.5,successful,235,US,328,3387.5,1500
1591394160,StudyLock: Education Innovation Via Mobile App,Apps,Technology,USD,02/12/2017,2500,02/11/2017 02:20,15,failed,2,US,10,15,2500
1591500790,Minimalist Watches by Jaxon Edwin,Product Design,Design,USD,01/01/2018,12000,30/11/2017 19:46,20773,successful,152,US,248,20773,12000
1592325039,The Bardlings Need Microphones!,Festivals,Theater,USD,31/05/2017,3000,07/05/2017 03:00,3100,successful,40,US,285,3100,3000
1592364838,Yum Yum Dim Sum Food Truck Phenomena!,Food Trucks,Food,USD,25/09/2017,42000,26/08/2017 02:14,1,failed,1,US,0,1,42000
1592454722,Mandrill Soft Enamel Pins,Illustration,Art,USD,14/10/2017,320,14/09/2017 01:59,372,successful,12,US,11,372,320
1592550371,Jeff's Album,Rock,Music,USD,13/02/2017,500,14/01/2017 15:28,0,failed,0,US,0,0,500
1592836827,"""One Christmas Lasts Forever"" by R. D. Gaines",Publishing,Publishing,USD,06/10/2017,8000,06/09/2017 19:46,372,failed,4,US,0,372,8000
1592919786,The Stack on French,Public Art,Art,USD,01/09/2017,4000,02/08/2017 04:30,4010,successful,25,US,0,4010,4000
1592925464,PANS - a film about Found Girls and Lost Boys,Narrative Film,Film & Video,USD,30/05/2017,100000,01/05/2017 17:58,117579.5,successful,1501,US,10875,117579.5,100000
1592938016,The Plumber's Journal - A Pipe Nightmare For Everyone,Young Adult,Publishing,USD,21/01/2017,150,23/12/2016 05:11,460,successful,18,US,65,460,150
1592943409,Heat Check : The Legit Checking App,Apps,Technology,USD,24/02/2017,1000,25/01/2017 05:31,0,failed,0,US,0,0,1000
1592983584,Intelligent Lives,Documentary,Film & Video,USD,21/11/2017,30000,25/10/2017 03:50,35104,successful,275,US,0,35104,30000
1593276647,Northside Gardener / Getting Over Her (Two Webisodes),Webseries,Film & Video,USD,26/06/2017,1000,11/06/2017 22:58,0,failed,0,US,0,0,1000
1593320563,States of the Union Book,Anthologies,Publishing,USD,26/01/2017,2000,17/12/2016 15:54,2880,successful,68,US,235,2880,2000
1593398508,Premium leather travel wallets,Accessories,Fashion,USD,07/12/2017,300,27/11/2017 16:34,394,successful,5,US,320,394,300
1593498957,Creative Thursday {the show!} Season 2,Webseries,Film & Video,USD,26/05/2017,13600,01/05/2017 01:44,13639,successful,52,US,267,13639,13600
1593508828,"PMG Strap, Quick, Secure, Adaptable Camera Shoulder Strap",Camera Equipment,Technology,USD,12/01/2017,20000,18/11/2016 18:21,3014,failed,44,US,872,3014,20000
1593541285,Nativity Unleashed,Plays,Theater,USD,24/06/2017,5000,25/05/2017 06:22,1,failed,1,US,0,1,5000
1593568616,The Cardmogrifier Relaunch,Tabletop Games,Games,USD,27/02/2017,2500,28/01/2017 00:00,4951,successful,265,US,875,4951,2500
1593583825,RPG Jelly Plush Kickstarter,Crafts,Crafts,USD,27/04/2017,7500,07/04/2017 06:00,7960,successful,90,US,668,7960,7500
1593681840,The Original Flat Earth Supply Kit,Apparel,Fashion,USD,01/10/2017,2500,01/09/2017 20:17,20,failed,2,US,0,20,2500
1593699175,Glenville High School Reunion Class of 2007,Spaces,Dance,USD,12/05/2017,11000,12/04/2017 00:23,0,failed,0,US,0,0,11000
1593795898,Freedom-2-Roll: The Evolution of Accessibility in America,Documentary,Film & Video,USD,20/12/2017,35000,20/11/2017 22:44,1356,failed,6,US,1000,1356,35000
1593877113,Critical Smells - D&D Inspired Candles with RPG Dice,Tabletop Games,Games,USD,12/03/2017,1000,10/02/2017 15:00,3842.5,successful,79,US,885,3842.5,1000
1593905291,Modern Animals,Graphic Novels,Comics,USD,16/03/2017,2000,14/02/2017 16:03,3097,successful,132,US,105,3097,2000
1593961735,Baby Bands,Childrenswear,Fashion,USD,26/05/2017,40000,26/04/2017 04:26,0,failed,0,US,0,0,40000
1594029405,WOOF! I don't know the language App! Live travel translation,Apps,Technology,USD,29/05/2017,400000,30/03/2017 03:08,300,failed,3,US,0,300,400000
1594038725,Let's Dub ARIA The ANIMATION for Blu-Ray,Animation,Film & Video,USD,12/09/2017,110000,13/08/2017 00:37,595676.11,successful,2648,US,76368,595676.11,110000
1594041087,Diary of the Apocalypse - Post-Apocalyptic Tabletop RPG,Tabletop Games,Games,USD,02/04/2017,60000,18/03/2017 01:09,332,failed,7,US,0,332,60000
1594068751,"Book, children's, children's book, p.s.p., disease, health,",Print,Journalism,USD,25/01/2017,2500,26/12/2016 06:12,2500,successful,23,US,125,2500,2500
1594434337,"""Welkerbloat's Monsters"" Playing Cards",Art,Art,USD,30/05/2017,500,15/05/2017 23:21,173,failed,9,US,77,173,500
1594450761,Orinell Future Fashion,Fashion,Fashion,USD,26/07/2017,20000,26/06/2017 17:44,22,failed,1,US,0,22,20000
